2572,CURRYnCARRY@Deepthi Sri Nagar,,9110715557,bacchupally,,,Currypoint
2573,Sai Ram Curry Point,,9121922716,bowenpally,,,Currypoint
2574,Sri Laxmi Prasanna Curry Point,,9133275617,hastinapuram,,,Currypoint
2575,Sri Ruchi Curry Point,,9133324474,dilshuknagar,,,Currypoint
2576,Bobby Currys Point,,9133362099,allwyn colony,,,Currypoint
2577,S.L.N SWAMY CURRIES POINT,,9133888481,sai nagar colony nagol ,,,Currypoint
2578,Akshaya Curry Point,,9154203017,moula ali,,,Currypoint
2579,Sri Laxmi Curry Point,,9177209299,kompally,,,Currypoint
2580,Curry Point Shop,,9177523962,amberpet,,,Currypoint
2581,Santosh Tiffins Mills & Curry Point,,9177545818,miyapur,,,Currypoint
2582,Manikanta Curry Point,,9177672954,alwal,,,Currypoint
2583,Bhaskar Curry Point,,9177688012,kukatpally,,,Currypoint
2584,"Rudhra's Biryani,curries & chapathi",,9177760440,miyapur,,,Currypoint
2585,Akhil Curry Point,,9177919877,amberpet,,,Currypoint
2586,vSushmas Curries And Biryani Poin,,9182441244,quthbullapur,,,Currypoint
2587,Sri Balaji Tiffens And Curry Meals,,9182478129,old alwal,,,Currypoint
2588,Sree Balaji curry Point,,9246347966,Abids ,,,Currypoint
2589,Aha Curry Point,,9246464659,kothapet,,,Currypoint
2590,Jai Durga Maa Curry Point,,9246509883,mehdipatnam,,,Currypoint
2591,Curry Point,,9246613113,serilingampally,,,Currypoint
2592,Meghana Curries Point,,9247287277,vanasthalipuram,,,Currypoint
2593,Tayaru Curry Point,,9247548145,bharat nagar,,,Currypoint
2594,Sai Tejaswi Curry's And Roti's,,9247582070,Ameerpet ,,,Currypoint
2595,Sri Annapurna Curries,,9248001239,Ameerpet ,,,Currypoint
2596,Jai Durga Curry Point,,9290030251,amberpet,,,Currypoint
2597,Sai Baba Curry Point,,9337710230,chintal basthi,,,Currypoint
2598,Annapurna Mess,,9346162233,alwal,,,Currypoint
2599,Curry Point,,9346213934,secundrabad,,,Currypoint
2600,Sri Sai Balaji Curry's,,9346247656,kompally,,,Currypoint
2601,A1 DUM BIRYANI AND CURRY POINT,,9346351481,chandra nagar,,,Currypoint
2602,Amruth Curry Point,,9346518652,musheerabad,,,Currypoint
2603,Lakshmi Curries and Biryani point,,9346669670,pragathi nagar ,,,Currypoint
2604,Sri Sri Balaji Curries Point,,9346758835,safilguda,,,Currypoint
2605,Durga Curry's Point,,9346953644,madinaguda ,,,Currypoint
2606,Yashoda Curry Point,,9347138574,nagaram,,,Currypoint
2607,Mana curries point,,9347377643,padmarao nagar,,,Currypoint
2608,Teja Curry Point,,9347952547,kukatpally,,,Currypoint
2609,ANUPAMA CURRY POINT,,9374961234,yousufguda ,,,Currypoint
2610,Lakshmi Kitchen's & Curry Point,,9390385574,chanchalguda,,,Currypoint
2611,Sri Radhe Tiffin And Curry Point,,9391015679,ramanthapur,,,Currypoint
2612,Sri Valli Curries Point - Swagruha Foods & Caterers,,9391112492,hayathnagar,,,Currypoint
2613,Sai Curry Point,,9391319525,hayathnagar,,,Currypoint
2614,Bharathi Curry Point,,9391971801,moula ali,,,Currypoint
2615,Andhra Meals & curry point,,9392020227,shamshabad,,,Currypoint
2616,Sri Dhurga Devi Curry Point,,9392874598,ghatkesar,,,Currypoint
2617,Shruthi Curry Point,,9393548493,aliabad,,,Currypoint
2618,Lakshmi Sai Curry Point,,9393996907,kushaiguda,,,Currypoint
2619,Sri Balaji Curry Point,,9394573747,habsiguda,,,Currypoint
2620,Sri Vigneswara Curry Point,,9394614951,himayathnagar,,,Currypoint
2621,M Surendra Reddy Curry Point,,9394830418,uppal,,,Currypoint
2622,Sreemaan Curry Point,,9396521793,hastinapuram,,,Currypoint
2623,Shiva Parvathi Curries Point,,9396777754,jubliee hills,,,Currypoint
2624,Sri Matha Curry Point & Meals,,9396951457,secundrabad,,,Currypoint
2625,Annapurna Fast Food And Curry Point,,9397681052,amberpet,,,Currypoint
2626,SRI SAI CURRY POINT,,9398144847,kattedan,,,Currypoint
2627,Udipi's Upahar Sainikpuri,,9398226942,sainikpuri,,,Currypoint
2628,Quality Curry point,,9398272658,uppal,,,Currypoint
2629,Laxmi Curry Point,,9398421680,boduppal,,,Currypoint
2630,Laxmi Ganapathi Curry Point,,9398787183,bharat nagar,,,Currypoint
2631,MARUTHI CURRY POINT,,9398842223,jeedimetla,,,Currypoint
2632,Thakur Roti and Curry point,,9398881679,malakpet,,,Currypoint
2633,MAN-O-SALWA HYDERABADI CURRY POINT,,9398934990,tolichowki,,,Currypoint
2634,Sri Venkateshwara Curry Point,,9398956168,jubliee hills,,,Currypoint
2635,Sri Sai Balaji Curry Point,,9440469757,gachhibowli,,,Currypoint
2636,SRI SAI TIFFINS AND CURRIES POINT,,9441715006,moosapet ,,,Currypoint
2637,Sub Curry Point,,9441736475,khairtabad,,,Currypoint
2638,Reddy's Curries Point,,9441779754,meddipally,,,Currypoint
2639,Sri Balaji Curries & Roti Point,,9491485552,amberpet,,,Currypoint
2640,Laxmi Tiffins And Curry Point,,9491726325,yousufguda ,,,Currypoint
2641,RUCHI BIRYANI AND CURRY POINT,,9491786636,karmanghat,,,Currypoint
2642,Kavya Curries Roti & Biryani Point,,9491887362,miyapur,,,Currypoint
2643,Sri Datta Sai Curries Point,,9493554286,allwyn colony,,,Currypoint
2644,ANNAPURNA CURRY POINT,,9493590145,SR Nagar,,,Currypoint
2645,Rukmini curry point,,9493966173,boduppal,,,Currypoint
2646,Lucky Curry Point,,9494009662,maccha bollaram,,,Currypoint
2647,Sahaja Curry Point,,9494661245,puppalguda,,,Currypoint
2648,Second Wife Curry Point,,9502053330,tthumukunta,,,Currypoint
2649,AADIVASI CURRY POINT,,9502717113,bowenpally,,,Currypoint
2650,Sri Lakshmi Curry Point,,9505185480,allwyn colony,,,Currypoint
2651,Sri Sai Meals & Curries Point,,9505247277,RC Puram,,,Currypoint
2652,SRI LAKSHMI SAI CURRY POINT,,9505331968,dilshuknagar,,,Currypoint
2653,Amma Curry Point,,9505886089,uppuguda,,,Currypoint
2654,Hanuman Tiffins And Curry Point,,9515075573,medchal,,,Currypoint
2655,Venkateshwara Curry Point,,9515516993,bowenpally,,,Currypoint
2656,Shiva sai curry's point,,9515580581,vanasthalipuram,,,Currypoint
2657,Curry N Carry,,9533512187,serilingampally,,,Currypoint
2658,Sri Sai Curry Point,,9542114753,kushaiguda,,,Currypoint
2659,Hillel Curry Point,,9542122291,bharat nagar,,,Currypoint
2660,Sri Balaji Curry & Roti Point,,9542239236,vidyanagar,,,Currypoint
2661,Shirdi Sai Curry Point,,9542771333,gachhibowli,,,Currypoint
2662,Krupa Curry point,,9542953982,patanchervu,,,Currypoint
2663,Durga bhavani curry point,,9550131789,yousufguda ,,,Currypoint
2664,Sri Venkateshwara Curry Point,,9550976800,malkajgiri,,,Currypoint
2665,Sreenidhi Curries,,9553018151,kondapur,,,Currypoint
2666,Sri Devi Curry point,,9553279460,Moti nagar,,,Currypoint
2667,Maa Annapurna curry point and meals,,9573331755,kapra,,,Currypoint
2668,Venkateswara Curries And Pickle Point,,9573332027,kothapet,,,Currypoint
2669,AMMA CURRY POINTæ,,9573954400,Ameerpet ,,,Currypoint
2670,Shiva Curry Point,,9581012367,sanathnagar,,,Currypoint
2671,Namokar Curry Point,,9581317540,dilshuknagar,,,Currypoint
2672,Sirisha curry point,,9581532600,vanasthalipuram,,,Currypoint
2673,Sri Laxmi Mess Amd Curry Point,,9581669825,boduppal,,,Currypoint
2674,Kankadurga Curry Point,,9603344957,peerzadiguda,,,Currypoint
2675,Deevana Curry Point,,9603564465,balanagar,,,Currypoint
2676,Curry point,,9603613576,RC Puram,,,Currypoint
2677,Anu's Annapurna curry point,,9603955019,khairtabad,,,Currypoint
2678,Sree Saraswathi Curry Point,,9618260182,serilingampally,,,Currypoint
2679,JAI BHAVANI CURRY POINT,,9618345606,tolichowki,,,Currypoint
2680,Katha Curries Point,,9618458926,musheerabad,,,Currypoint
2681,Jay Santhoshi Caterers,,9618531575,old alwal,,,Currypoint
2682,Mahindra Fish & Curry Point,,9618724553,khairtabad,,,Currypoint
2683,Nithya Sri Curry Point,,9618888989,secundrabad,,,Currypoint
2684,KAPARDHI - BIRYANI & CURRIES,,9640289289,tthumukunta,,,Currypoint
2685,æcurry point,,9640333190,amberpet,,,Currypoint
2686,KAKATIYA CURRIES POINT,,9640421526,borabanda,,,Currypoint
2687,Sai Durga Curry Point And Meals,,9640634201,keesara,,,Currypoint
2688,Sri Sai Curries & Biryani Point,,9640849455,sanathnagar,,,Currypoint
2689,Sai Vishnu Abhiruchi Curry Point And Mess,,9642182400,kompally,,,Currypoint
2690,Amma Homely Curries,,9642282061,borabanda,,,Currypoint
2691,Sai Ram Curries & Parcels,,9642603455,madhapur,,,Currypoint
2692,Quality Curry Point,,9642902250,sanathnagar,,,Currypoint
2693,Curry Point,,9652233996,quthbullapur,,,Currypoint
2694,Leela's Kitchen - Curry Point,,9652263651,miyapur,,,Currypoint
2695,Sri Balaji Curry Point,,9652281715,khairtabad,,,Currypoint
2696,Curry Point,,9652296869,meerpet,,,Currypoint
2697,Raghu Curry Point,,9652511904,serilingampally,,,Currypoint
2698,Shivakumar Curry Point,,9652826773,sarrornagar,,,Currypoint
2699,Sri sai tiffins,,9652958875,jeedimetla,,,Currypoint
2700,Annapurna Curries Point,,9666088819,borabanda,,,Currypoint
2701,Laxmi Ganapati Curry Point,,9666151520,moula ali,,,Currypoint
2702,Durga Bhavani Catering To Currypoint,,9666165336,ramanthapur,,,Currypoint
2703,Sri Sai Ganesh Curries & Meals,,9666244651,vanasthalipuram,,,Currypoint
2704,Sri Balaji Curry Point,,9666244806,hayathnagar,,,Currypoint
2705,Godavari GhumaGhumalu Curry Point,,9666442818,hafeezpet ,,,Currypoint
2706,Sri Laxmi Ganesh Curry Point,,9666555378,allwyn colony,,,Currypoint
2707,Jai bhavani dosa tea & curry point,,9666997770,aliabad,,,Currypoint
2708,Bhavani Curry Point,,9676148797,AS Rao nagar,,,Currypoint
2709,Pooja Curry Point,,9676283268,badangpet,,,Currypoint
2710,Rayudu Curry Point,,9676652203,bharat nagar,,,Currypoint
2711,Bhavani Curry Point,,9676787644,secundrabad,,,Currypoint
2712,Shri Sai Tiffins & Curry Point,,9676831328,bharat nagar,,,Currypoint
2713,V.N Curries Point,,9676843535,Ameerpet ,,,Currypoint
2714,Santoshi Roti & Curry Point,,9700132223,dilshuknagar,,,Currypoint
2715,SRI LAXMI CURRY POINT,,9700160094,madhuban colony,,,Currypoint
2716,Shri Venkateswara Curry Point,,9700225698,malkajgiri,,,Currypoint
2717,Sri Sai Curry And Roti Point,,9700493900,dilshuknagar,,,Currypoint
2718,Bramaramba Curry Point,,9700528833,bowenpally,,,Currypoint
2719,Vinayaka Tiffins & Curry Point,,9701313361,ramanthapur,,,Currypoint
2720,Amrut Curry Point,,9701400536,patanchervu,,,Currypoint
2721,Shre Laxmi Sai Curry Point,,9701559808,dilshuknagar,,,Currypoint
2722,Sri Laxmi Curry Point,,9701751552,kushaiguda,,,Currypoint
2723,Varun Durga Curry Point,,9704184591,gandi maisamma,,,Currypoint
2724,Nala Bheema Curry Point(The King Of Tastes),,9705933033,RC Puram,,,Currypoint
2725,Sri Priya Curries & Pickles,,9848175029,kothapet,,,Currypoint
2726,SRI LAXMI CURRY AND SNAKS POINT,,9848209582,Ramnagar,,,Currypoint
2727,Sri Chittharamma Curry Point,,9848551969,suraram,,,Currypoint
2728,Amrutha Curry Point &catrers,,9848691802,AS Rao nagar,,,Currypoint
2729,Subhash curry point,,9849255983,suraram,,,Currypoint
2730,Shri Kumari Curries Point M,,9849684211,kondapur,,,Currypoint
2731,Sri Venkatalaxmi Curry Point,,9849736964,medchal,,,Currypoint
2732,Thomas Curry Point,,9849792427,kapra,,,Currypoint
2733,Shiva Sai Curry Point,,9866076500,dilshuknagar,,,Currypoint
2734,Balaji curry point,,9866152769,allwyn colony,,,Currypoint
2735,Sri Sai Curry Point & Mess Cooldrinks,,9866176112,kondapur,,,Currypoint
2736,VAISHANAVI CURRY POINT,,9866391959,ramanthapur,,,Currypoint
2737,Balaji Curry Point,,9866456899,allwyn colony,,,Currypoint
2738,Maithri curry point,,9866543842,borabanda,,,Currypoint
2739,MUNNA'S CURRY POINT AND HYDERABADI DUM BIRYANI,,9866767985,balanagar,,,Currypoint
2740,Laxmi Ganapati Curry Point,,9866825489,nagole,,,Currypoint
2741,Bihari bandhu curry point,,9885033227,jubliee hills,,,Currypoint
2742,Yashwanth Curries Point,,9885270735,peerzadiguda,,,Currypoint
2743,SVS Curry Point,,9885350210,tarnaka,,,Currypoint
2744,Ganesh Cury Point,,9885393033,madinaguda ,,,Currypoint
2745,Hotel Abhiruchi Tiffins & Meals,,9885541144,tthumukunta,,,Currypoint
2746,sri laxmi Curry point,,9885671313,nagole,,,Currypoint
2747,Reddy's Curry Point,,9908365217,uppal,,,Currypoint
2748,Sai curry point,,9908450589,sai nagar colony nagol ,,,Currypoint
2749,Sri Renuka Yellamma curry point,,9908537169,quthbullapur,,,Currypoint
2750,Sri Sai Lakshmi curries point,,9908614794,dilshuknagar,,,Currypoint
2751,My Home Foods Curries Point,,9912012085,bharat nagar,,,Currypoint
2752,Thirumala Curry Point,,9912126441,hitec city,,,Currypoint
2753,Abhiruchi Curries Point,,9912208662,LB Nagar,,,Currypoint
2754,SMYV Curry Point,,9912855117,marredpally,,,Currypoint
2755,Jaipuri Tiffins And curry Point,,9931527081,jeedimetla,,,Currypoint
2756,Gautham Nanda Curry Point,,9948155055,jeedimetla,,,Currypoint
2757,Vinayaka Curry Point,,9948479440,RC Puram,,,Currypoint
2758,Satyal Hith Curry Point,,9948481976,balkampet,,,Currypoint
2759,Curries Point,,9948770843,miyapur,,,Currypoint
2760,Shree Nidhi Curries Point Meals & Roti Center,,9948866931,boduppal,,,Currypoint
2761,St Anthonys Curry And Meals,,9948938533,ramanthapur,,,Currypoint
2762,Sai Curries Point,,9949277342,nizampet,,,Currypoint
2763,Krishnaveni Currys Point,,9949386145,mallapur,,,Currypoint
2764,Ganga Bhavani Curry Point,,9949488088,Begumpet,,,Currypoint
2765,Sri Vijaya foods and curry point,,9949644776,SR Nagar,,,Currypoint
2766,Vijaya Curry Point,,9949940100,kothapet,,,Currypoint
2767,Sri Lakshmi Curry Point,,9951410802,narsingi,,,Currypoint
2768,Varalakshmi Curry Point,,9951599328,aramghar,,,Currypoint
2769,Reddy Curry Point,,9959606492,attapur,,,Currypoint
2770,Sri Laxmi Narsimha Mess And Curry Point,,9959692839,banjara hills,,,Currypoint
2771,Sairam Curry's Point,,9959973136,serilingampally,,,Currypoint
2772,Annapurna Curry Point,,9966297864,tarnaka,,,Currypoint
2773,Raja Rajeswari Curry Point,,9966306307,AS Rao nagar,,,Currypoint
2774,Bismillah Meals And Curry's Point,,9966887539,vanasthalipuram,,,Currypoint
2775,Sri Santhoshi Matha Curry Point,,9966948959,kukatpally,,,Currypoint
2776,Lal Curries And Meals Point,,9985371059,hafeezpet ,,,Currypoint
2777,G.S. CURRIES POINT,,9985482124,allwyn colony,,,Currypoint
2778,Spicy Curry Point,,9985867626,gudimalkapur,,,Currypoint
2779,Sri Satya Mess And Curry point,,9989173863,alwal,,,Currypoint
2780,Venkata Sai Curry Point,,9989178512,uppal,,,Currypoint
2781,Durga Currys Point,,9989185412,uppal,,,Currypoint
2782,Sri Balaji Curry Point,,9989419256,khairtabad,,,Currypoint
2783,Abhiruchi mess and curries point,,9989698419,nagole,,,Currypoint
2784,Bhavani Mess & Curries Point,,9989713938,santoshnagar,,,Currypoint
2785,DILIP FAST FOOD CENTRE,,6281019654, Sardhar patel nagar,,,Fastfood
2786,Fast Food Shop,,6281256004,Banu nagar,,,Fastfood
2787,Bhagavathy Fast Food,,6281421752,kukatpally ,,,Fastfood
2788,Majid Fast Food,,6281557989,asad baba nagar,,,Fastfood
2789,Sri Vinayaka Vantillu,,6281566489,Khajaguda,,,Fastfood
2790,Maa Chinese Fast Food,,6281570200,dhoolpet ,,,Fastfood
2791,R R Food Court,,6281646074,amberpet,,,Fastfood
2792,santosh food fast,,6281841996,RC Puram ,,,Fastfood
2793,Fast Food,,6281905973,Uppal,,,Fastfood
2794,VVK FAST FOOD RESTAURANT,,6287746226,Gachibowli,,,Fastfood
2795,Yadav Fast Food Cente,,6290083590,Masab tank,,,Fastfood
2796,Prem Fast Food,,6299722698,Gachibowli,,,Fastfood
2797,A1 Fast Food Center,,6300036766,almasguda,,,Fastfood
2798,Bismilla Fast Food Center,,6300245396,Habeeb nagar ,,,Fastfood
2799,Food Dose Chinese,,6300464612,murad nagar ,,,Fastfood
2800,Royal Arabian Shawarma Hub,,6300826347,vivekananda nagar ,,,Fastfood
2801,Prem Fast Food,,6300837598,beeramguda,,,Fastfood
2802,Maa Kali Chineese Fast Food Center,,6300902487,himayatnagar,,,Fastfood
2803,Being Hungry,,6300933076,Nanakramguda,,,Fastfood
2804,Anand Tiffin Center,,6300941039,Gyandev Sangam Nagar,,,Fastfood
2805,Chow Chow Fast Food,,6301085692,mallampet ,,,Fastfood
2806,ROCK iN ROLLS,,6301320839,chikkadpally,,,Fastfood
2807,Maasethal Fast Food Center,,6301599487,Kokapet,,,Fastfood
2808,Mahin Fast Food & Biryani,,6301665672,Malkajgiri,,,Fastfood
2809,Al Habeeb Fast Food,,6301916675,falaknuma ,,,Fastfood
2810,Bhavani Fast Food Center,,6301975491,IDA Bollaram,,,Fastfood
2811,Suva Sree Fast Food,,6302011405,aliabad,,,Fastfood
2812,Sri ganesh snacks centre,,6302149443,begum bazaar ,,,Fastfood
2813,UNO BiSTRO,,6302168611,habsiguda,,,Fastfood
2814,Fayaz Fast Food,,6302551436,shaikpet,,,Fastfood
2815,FAST FOOD FRUIT JUICE AND ICE CREAM PARLOUR,,6302566704,amberpet,,,Fastfood
2816,Reddy fast food,,6302658709,Alwal,,,Fastfood
2817,Ramesh Food Shop,,6302704220,RC Puram ,,,Fastfood
2818,SharmaJi Pavbaji & Fast Food,,6302763215,nampally,,,Fastfood
2819,Vaishnav Food Court,,6302814210,jawaharnagar colony ,,,Fastfood
2820,KAVIYA TIFFIN CENTER,,6302914573,manasani colony,,,Fastfood
2821,MM Point Fast Food,,6303005310,Talab katta ,,,Fastfood
2822,Bismillah Fast Food,,6303041295,Talab katta ,,,Fastfood
2823,SAMMIS SHAWARMA CORNER,,6303053751,Barkatpura,,,Fastfood
2824,Makakal Chinas Center,,6303511647,Suraram,,,Fastfood
2825,Sri Durga Fast Food Center,,6303731239,Hafeezpet,,,Fastfood
2826,As Perfect Biryani & Fastfood,,6303753483,amberpet,,,Fastfood
2827,Balaji Food Corner,,6304295172,Manikonda,,,Fastfood
2828,Minhaj Fast Food Center,,6304489031,vattapally,,,Fastfood
2829,Santosh Dasare Chats,,6304568441,lal darwaza ,,,Fastfood
2830,Fast Food,,6304626689,chandrayan gutta,,,Fastfood
2831,Sharma Fast Food Center,,6304735824,ChandaNagar,,,Fastfood
2832,Universal Chinese Food,,6305186215,kachiguda,,,Fastfood
2833,The Roll & Momo's Delicacy,,6305403001,Kondapur,,,Fastfood
2834,Arabian Nights Fast Food,,6305472920,Uppal,,,Fastfood
2835,KGN fast food center,,6305584226,Aman nagar,,,Fastfood
2836,Hot Chips,,6305884889,Uppal,,,Fastfood
2837,Star Fish And Chicken Fry,,6305992734,Moula-Ali,,,Fastfood
2838,Grill Station,,6309291785,Owaisi nagar,,,Fastfood
2839,Arya fast food centre,,6309630916, Sardhar patel nagar,,,Fastfood
2840,Sherya Fast Food,,6309735310, Sardhar patel nagar,,,Fastfood
2841,Pavanism Fast Food,,6309840926,Madinaguda,,,Fastfood
2842,Prem Veg Restaurant,,6309858331,Abids,,,Fastfood
2843,Santosh Fast Food,,6370463171,East Bahadurpura,,,Fastfood
2844,A1 Fast Food Center,,6372369176,Yousufguda,,,Fastfood
2845,Shobha Fast Food And Tiffin Centre,,7004330815,Suraram,,,Fastfood
2846,Zinger Hut Fried Chicken Restaurant,,7012124097,Karkhana,,,Fastfood
2847,Car TransportSri Laxmi Narsimha chinese Fastfood Center,,7013346107,jawaharnagar colony ,,,Fastfood
2848,Spicy Fastfood Center,,7013650315,Aman nagar,,,Fastfood
2849,HASNAIN CAFE TEA & SNACK FAST FOOD,,7013669389,Shiva sai nagar,,,Fastfood
2850,Sai Hari Chit Chat corner,,7013764653,Allwyn Colony,,,Fastfood
2851,Venkatarao Fast Food Center,,7013864265,Quthbullapur,,,Fastfood
2852,Lucky Fast Food,,7017997224,Masab tank,,,Fastfood
2853,HR Fast Food Center,,7032140401,IDA Bollaram,,,Fastfood
2854,De Food Fuel,,7032271432,Kapra,,,Fastfood
2855,Telangana Fried Chicken,,7032449091,Marredpally,,,Fastfood
2856,BHAVANI FAST FOOD CENTER,,7032540165,badangpet,,,Fastfood
2857,Pintu's Kitchen,,7032812665,Kondapur,,,Fastfood
2858,Hangout,,7032941286,pragathi nagar ,,,Fastfood
2859,Laxmi Fast Food Center,,7036131907,lakshmi guda,,,Fastfood
2860,Ankush Fast Food Center,,7036449964,IDA Bollaram,,,Fastfood
2861,Eaten Joy,,7036571604,Suraram,,,Fastfood
2862,Prakash Fast Food,,7036724961,ChandaNagar,,,Fastfood
2863,Spicy Taste Resturant And Daba,,7064392465,Siddiq nagar,,,Fastfood
2864,Grilled chicken spot,,7075330253,Yapral,,,Fastfood
2865,SHRUTHI FAST FOOD,,7075719246,Banjara Hills ,,,Fastfood
2866,Kerala Fast food,,7075766745,Pan bazar,,,Fastfood
2867,F B Grill Corner,,7075784786,Barkas ,,,Fastfood
2868,Abhishek Fast Food Centre,,7075921891,bachupally ,,,Fastfood
2869,RF Tiffin Center,,7075986650,Shiva sai nagar,,,Fastfood
2870,Ram ki Bandi - Mj Marke,,7093009371,mozamjahi ,,,Fastfood
2871,Gopal Fast Food Center,,7093016496,Suraram,,,Fastfood
2872,Tadkawala Restaurant,,7093087894,mallampet ,,,Fastfood
2873,Minerva Xpress,,7093176176,HITEC City,,,Fastfood
2874,Saleem Fast Food,,7093484594,chandrayan gutta,,,Fastfood
2875,Abhi Fast Food,,7093812141,Banjara Hills ,,,Fastfood
2876,Shiva Sai Fast Food,,7093945314,Uppal,,,Fastfood
2877,B.F.C BISMILAH FOOD COURT,,7095286048,asif nagar,,,Fastfood
2878,Lassi n Cafe Shivam Road,,7095746604,amberpet,,,Fastfood
2879,SM FOOD COURT,,7095796931,badangpet,,,Fastfood
2880,SHAIK JAHANGIR FAST FOOD CENTER,,7095880541,Yousufguda,,,Fastfood
2881,Kings Plaza Restaurant,,7095890533,adikmet,,,Fastfood
2882,Angaara Restaurant,,7207026613,miyapur ,,,Fastfood
2883,Abbas Tiffin Centre,,7207149572,Nawab saheb kunta ,,,Fastfood
2884,Jaoson Chinese Fast Food Centre,,7207171413,Jubilee Hills,,,Fastfood
2885,Madipelli Akshaya Food Court,,7207306982,pragathi nagar ,,,Fastfood
2886,Cravings ( The Taste You Can't Resist ),,7207500562,lal darwaza ,,,Fastfood
2887,Sindhu Food Court,,7207767007,Yousufguda,,,Fastfood
2888,Bombay Chowpati,,7207836300,Abids,,,Fastfood
2889,Gareena Fast Food,,7255936132,kukatpally ,,,Fastfood
2890,Food Court @ Snehapuri Colony,,7270012012,Tarnaka,,,Fastfood
2891,Swagatham Fast Food Centre,,7286823654,aliabad,,,Fastfood
2892,Hotel Siddiq And Fast Food Centre,,7287869251,Rakshapuram ,,,Fastfood
2893,ONE Drive In,,7287881122,Jubilee Hills,,,Fastfood
2894,Hot Spot Fast Food,,7287901124,Talab katta ,,,Fastfood
2895,Tasty food,,7306918891,Banjara Hills ,,,Fastfood
2896,SUNRICE FASTFOOD CENTER,,7317634158,Gandhi nagar,,,Fastfood
2897,Quba Fast Food,,7328021758,musheerabad,,,Fastfood
2898,Vishnu Hotel Fast Food,,7330631537,Kondapur,,,Fastfood
2899,Munna 's Chinese Fast Food & Tiffin Center,,7330883443,jawaharnagar colony ,,,Fastfood
2900,Rollan Fast Food Center,,7337014999,Aman nagar,,,Fastfood
2901,The Burger Therapy - Hyderabad,,7337237150,Masab tank,,,Fastfood
2902,FOOD STREET,,7337332538,miyapur ,,,Fastfood
2903,Ar Fast Food And Biriyani Point,,7337388197,Patny,,,Fastfood
2904,DP KITCHEN,,7338331929,Old Bowenpally,,,Fastfood
2905,Yadav Fast Food Centre,,7372811997,Shiva sai nagar,,,Fastfood
2906,Sri Kanaka Durga Fast Food & Curry Point,,7386552775,Gyandev Sangam Nagar,,,Fastfood
2907,K.M.Fast Food,,7386611697,secunderabad,,,Fastfood
2908,Fast Food Corner,,7386615055,Kondapur,,,Fastfood
2909,Aditya Fast Food,,7386676301,surangal,,,Fastfood
2910,Sai Manikanta Fast Food Center,,7386940022,mallampet ,,,Fastfood
2911,Bismillah Tiffin center & fast food,,7396253314,EDI Bazar,,,Fastfood
2912,S S Fast Food,,7396322897,hafiz baba nagar,,,Fastfood
2913,Mehfil Restaurant,,7396591228,Film Nagar,,,Fastfood
2914,Vada Pav Station,,7396600090,kukatpally ,,,Fastfood
2915,Ruchi mess,,7396779666,Kushaiguda,,,Fastfood
2916,Ahmed Naan Shop,,7396815820,Rakshapuram ,,,Fastfood
2917,Uddin Famous Fast Food Center,,7406090890,Manikonda,,,Fastfood
2918,Jai Bhavani Samosa Point,,7406986028,ameenpur ,,,Fastfood
2919,Sri Balaji Family Dhaba,,7416094898,padmarao nagar,,,Fastfood
2920,Sanman Hotel,,7416340115,Tarnaka,,,Fastfood
2921,Ramana Tiffin Centre,,7416353382,chikalguda,,,Fastfood
2922,Big Plate Mandi,,7416425222,Tarnaka,,,Fastfood
2923,Hot And Spicy,,7416502157,malakpet,,,Fastfood
2924,EAT AND GO FAST FOOD CENTER,,7416613428,moosapet ,,,Fastfood
2925,Sri Matha Food Court,,7416672223,bachupally ,,,Fastfood
2926,Raghavendra Fast Food Centre,,7416682770, Raghavendra nagar ,,,Fastfood
2927,MFC manikonda food court,,7416708167,Manikonda,,,Fastfood
2928,Royal King Fast Food Center,,7416909044,Jeedimetla,,,Fastfood
2929,Kamal Fast Food,,7428026762,Kondapur,,,Fastfood
2930,Sri Durga Fast Food,,7479811837,Serilingampally,,,Fastfood
2931,SRI VINAYAKA HOT CHIPS,,7539985339,Lothkunta,,,Fastfood
2932,Sri Rajeshwari Tiffin And Fast Food Centre,,7569299109,Kushaiguda,,,Fastfood
2933,Chicken and Spices,,7569339160,Nawab saheb kunta ,,,Fastfood
2934,GOPI FAST FOOD CENTER,,7569390620,Kompally,,,Fastfood
2935,Star Chinese Fast Food,,7569435572,Shiva sai nagar,,,Fastfood
2936,Arrow Fast Food Centre,,7601012194,Trimulgherry,,,Fastfood
2937,Ramarao fast food center,,7660034427,Quthbullapur,,,Fastfood
2938,Disha's Kitchen,,7666333153,padmarao nagar,,,Fastfood
2939,Maruthi Fast Food,,7670806706,kukatpally ,,,Fastfood
2940,Altaf Mirch Point,,7670918070,kalwagadd,,,Fastfood
2941,Al Rehan Fastfood,,7671017403,chandrayan gutta,,,Fastfood
2942,Fast Food Restaurant,,7671921690,Moula-Ali,,,Fastfood
2943,James Chen Fast Food,,7672004771,vidyanagar,,,Fastfood
2944,Radhakrishna Fast Food,,7672079746,miyapur ,,,Fastfood
2945,break time,,7674045111,Yousufguda,,,Fastfood
2946,Hi Protein Food Court,,7675019182,Patny,,,Fastfood
2947,SS Kitchen & Restaurant,,7680046137,Kondapur,,,Fastfood
2948,Sai Suman Kalidas Fast Food Centre,,7680957579,Serilingampally,,,Fastfood
2949,Faasos Abids,,7700020020,nampally,,,Fastfood
