6098,LEON KIRANA GENERAL STORE,,7032393953,Gandhi Nagar,,,Kirana
6099,Chervi Super Market,,7032404040,Nizampet,,,Kirana
6100,Shabari Kirana Shop,,7032461184,indira nagar colony,,,Kirana
6101,KIRANA & GENERAL STORE,,7032481957,jagadgirigutta,,,Kirana
6102,Altaf Kirana Store,,7032536877,hashimabad,,,Kirana
6103,Bhagwati Kirana & General Store,,7032558926,Khajaguda,,,Kirana
6104,SHRAVAN Kirana General Store,,7032573469,Ramnagar,,,Kirana
6105,Sri Laxmi Narasimha Kirana General And Store,,7032647643,alwal,,,Kirana
6106,Raju Kirana And General Store,,7032668455, hydershah kote,,,Kirana
6107,ALI BAGS SALES AND REPAIRING WORKS,,7032669301,Red Hills,,,Kirana
6108,New Murad Kirana And General Store,,7032689133,murad nagar,,,Kirana
6109,Sri Sathya Sai Rice & Kirana Stores,,7032869178,venkatapuram,,,Kirana
6110,Kirana General Store,,7032878826,nehrunager,,,Kirana
6111,Ahmed Kirana And General Stores,,7032880912,Masab tank,,,Kirana
6112,HAH Baqala Kirana And General Store,,7032906082, nizam colony,,,Kirana
6113,Jai jagdamba Kirana and General Store,,7032986132, hydershah kote,,,Kirana
6114,Bismillah Kirana Store,,7036054807,Hafiz baba nagar,,,Kirana
6115,Vijayakshmi Kirana And General Store,,7036224020,Osmannagar,,,Kirana
6116,Ramdev Kirana & General Store,,7036233939,Mozamjahi Market,,,Kirana
6117,H K S Kirana Store,,7036236284,rajeev nagar,,,Kirana
6118,Kashif Kirana,,7036433842,Srt colony,,,Kirana
6119,Varalakshmi Kirana Store,,7036458244,rehamath nagar,,,Kirana
6120,ADNAN KIRANA STORE,,7036463925,Hafiz baba nagar,,,Kirana
6121,Ambika Kirana & General Store,,7036520316,kapra,,,Kirana
6122,Venkatesh Kirana And General Store,,7036599893,Vanasthalipuram,,,Kirana
6123,Sri Vaibhavi Lakshmi Kirana And General Stores,,7036709653,kukatpally phase 9,,,Kirana
6124,Syed S Kirana Store,,7036712449,hafeezpet,,,Kirana
6125,Sri Veerabhadra Kirana And General Store,,7036840530,Balkampet,,,Kirana
6126,Anita Kirana Shop,,7061166081,Gandipet,,,Kirana
6127,JAI SHREE Kirana Store,,7073566790,Tarnaka,,,Kirana
6128,Ramdev Kirana and General Store,,7073942084,indira nagar,,,Kirana
6129,Mallesh goud Kirana General Store,,7075044426,kismatpura,,,Kirana
6130,Best Kirana & General Store,,7075120363,Patel nagar,,,Kirana
6131,Vasavi Kirana & General Store,,7075134665,Padmaraonagar,,,Kirana
6132,Sudha Kirana And General Store,,7075149561,IDA Bollaram,,,Kirana
6133,Ashapura Kirana,,7075172130,Gopal nagar society,,,Kirana
6134,Sri Laxmi Balaji Kirana And General And Pooja Store,,7075177710,Meerpet,,,Kirana
6135,ISMAIL Kirana General Shop,,7075194472,BHEL Township,,,Kirana
6136,Suvardhan Kirana & General Store,,7075202078,ChandaNagar,,,Kirana
6137,Shirisha Kirana And General Store,,7075251499,Borabanda,,,Kirana
6138,C K Kirana And General Store,,7075290205,Suraram,,,Kirana
6139,Sri Durga kirana Store,,7075296206,kukatpally phase 9,,,Kirana
6140,Sri Sai Balaji Kirana And General Store,,7075551285,Gagan mahal,,,Kirana
6141,Ahr Ajrun Kirana General Store,,7075560873,fhukath nager,,,Kirana
6142,Sree Krishna Kirana Stores,,7075643982,Karkhana,,,Kirana
6143,SRI ASHITHA KIRANA GENERAL STORE,,7075646448, kuntloor ,,,Kirana
6144,Sagnika Kirana General Store,,7075664405,Namalagundu,,,Kirana
6145,Sri Sai Kirana And General Store,,7075665132,Borabanda,,,Kirana
6146,Shahbaz Kirana And General Store,,7075669657,riyasath nagar,,,Kirana
6147,Shree Kirana Store,,7075702148,ChandaNagar,,,Kirana
6148,Sri Laxmi Kirana And General Store,,7075704420,Macha Bollaram,,,Kirana
6149,MASHALLAH KIRANA STORE,,7075705398,Ahmednagar colony,,,Kirana
6150,Anas Kirana Disposable Store,,7075766906,shaheen nagar,,,Kirana
6151,Star Kirana Store,,7075783786,Hafiz baba nagar,,,Kirana
6152,"trishakthi brundavanam,vamshi ravi kirana store",,7075787364,ramdev guda,,,Kirana
6153,Ik Kirana General Store,,7075853871,Laad Bazaar,,,Kirana
6154,Lingam Kirana And General Store,,7075858410,Langar Houz,,,Kirana
6155,Abhilash Kirana Shop,,7075862886,lallaguda,,,Kirana
6156,Maha Lakshmi Kirana General Store,,7075901806,dammaiguda,,,Kirana
6157,Sk Kirana,,7075913200,Asif Nagar,,,Kirana
6158,Al Shams Kirana Store,,7075971180,Lalitha bagh,,,Kirana
6159,Sunny Kirana And General Store,,7075986143,prashanth nagar(uppal),,,Kirana
6160,Sri Balaji Kirana Stores,,7093031417,Narsingi,,,Kirana
6161,Ravi Kumar Kirana And General Store,,7093059813,Hyderabad,,,Kirana
6162,SREE BALAJI KIRANA GENRAL STORE,,7093139067,dammaiguda,,,Kirana
6163,SANDYA KIRANA AND GENERAL,,7093163344,singada kunta,,,Kirana
6164,A1 Kirana General Store,,7093209757,Mir Alam Tank,,,Kirana
6165,Sree Krishna Kirana & General Store,,7093272932,RC Puram,,,Kirana
6166,Quba Kirana Store,,7093300376, jahangirabad,,,Kirana
6167,Yadadri LNS Kirana Store,,7093342200,lallapet,,,Kirana
6168,Sridhar Kirana And General Stores,,7093366743,jeedimetla,,,Kirana
6169,Nizam Kirana Store,,7093395332,Masab tank,,,Kirana
6170,MAYURI KIRANA GENERAL STORE,,7093453842,lb nagar,,,Kirana
6171,Karthik Kirana General Store,,7093529530,IDA Bollaram,,,Kirana
6172,Wahab Kirana And General store,,7093557274,Kishanbagh,,,Kirana
6173,Deepa Kirana Store,,7093559549,Fateh nagar,,,Kirana
6174,Mahadev Kirana and General Store,,7093585890,mansoorabad,,,Kirana
6175,Balaji RAMDEV KIRANA AND GENERAL STORE,,7093596611,kukatpally phase 1,,,Kirana
6176,SLV Kirana General Store,,7093635009, Aliabad,,,Kirana
6177,Saba Kirana & General Store,,7093659378,Madhuban colony kattedan ,,,Kirana
6178,GS KIRANA AND GENERAL STORES,,7093705754,Madhuban colony kattedan ,,,Kirana
6179,Kamal Kirana Store,,7093707993,Karkhana,,,Kirana
6180,ANAND RICE DEPOTT,,7093717665,Chilkalguda,,,Kirana
6181,BAMA Kirana Genaral Stores,,7093757670, Aliabad,,,Kirana
6182,A To Z Kirana And Wholesale Store,,7093849760,riyasath nagar,,,Kirana
6183,Sri Ganesh Kirana Store,,7093891041,Ganesh nagar colony bowenpally,,,Kirana
6184,Thakur Kirana & General Stores,,7093897293,Sainikpuri,,,Kirana
6185,Bhargavi Kirana And General Stores,,7093951457,murthuzaguda,,,Kirana
6186,Vaishnavi Kirana And General Store,,7095118241,Jillelguda,,,Kirana
6187,Dhana Lakshmi Kirana General Store,,7095127054,IDA Bollaram,,,Kirana
6188,CHARAN KIRANA GENERAL STORE,,7095164316,Jillelguda,,,Kirana
6189,Shakeel Kirana Store,,7095165008,Hyderabad,,,Kirana
6190,Kamadhenu Kirana And General Store,,7095187200,Khajaguda,,,Kirana
6191,Santhosh Kirana,,7095321279,Macha Bollaram,,,Kirana
6192,Mallikarjuna Kirana General Store,,7095339118,mansoorabad,,,Kirana
6193,Mohd Kirana General Store,,7095381915,Prakash Nagar,,,Kirana
6194,Anil Kirana And General Store,,7095385528, kuntloor ,,,Kirana
6195,SRI BALAJI OM PRAKASH KIRANA GENERAL STORE,,7095410858,jeedimetla,,,Kirana
6196,Mahalakshmi kiranam,,7095481908,Chikkadpally,,,Kirana
6197,MD Rahmath Kirana Store,,7095484775,Ahmednagar colony,,,Kirana
6198,Ameer Kirana Store,,7095821246,Borabanda,,,Kirana
6199,Rani Bai Kirana Store,,7095831017,rahimpura,,,Kirana
6200,Sri Sai Rama Kirana Shop,,7095886111,uday nagar banjarahills,,,Kirana
6201,Nabi Kirana Store,,7095892073,Ghouse nagar,,,Kirana
6202,Kirana,,7095969763,yamnampet,,,Kirana
6203,Zareen Kirana & General Store,,7097006796,hafeezpet,,,Kirana
6204,Noor Kirana and store,,7097090997,surya nagar,,,Kirana
6205,Sri Raja Rajeswari Kirana General Store,,7097238614,safilguda,,,Kirana
6206,Justin Kirana Store,,7097295931,Shivam Road,,,Kirana
6207,Yousuf Quadri Kirana Shop,,7097312925,Afzal Gunj,,,Kirana
6208,NIZAM KIRANA STORE,,7097359424,Uppuguda,,,Kirana
6209,Ak Kirana And General Store,,7097378779,shaheen nagar,,,Kirana
6210,Hyderabad Kirana & General Store,,7097401824,Bazarghat,,,Kirana
6211,Kirana and general store,,7097443566, lakshmi guda,,,Kirana
6212,Sri Hanuman Kirana And General Store,,7097601100,Laxmi nagar Colony,,,Kirana
6213,Muzaffar Kirana Shop,,7097686536,banjara darwaja,,,Kirana
6214,Shaik Kirana Store,,7097708582,banu nagar,,,Kirana
6215,CHAITRIKA KIRANA AND GENERAL STORE,,7097727776,Fatehdarawaza,,,Kirana
6216,Bismillah Kirana General And Store,,7097734284,Chintalakunta,,,Kirana
6217,Sailani Kirana General Store,,7097761115,hafeezpet,,,Kirana
6218,MS Kirana General Store,,7097773926,Namalagundu,,,Kirana
6219,Mir'S Kirana Store,,7097789205,ali nagar vattepally,,,Kirana
6220,VINAY KIRANA AND GENERAL STORE,,7097830159,Karwan,,,Kirana
6221,Papaiah Kirana Store,,7097872058,quthbullapur,,,Kirana
6222,ALTAF KIRANA STORE,,7097895579,Mustafa nagar,,,Kirana
6223,Keerhi Priya Kirana,,7097910595,Moula-Ali,,,Kirana
6224,Shri Raja Rajeshwari Kirana General Store,,7097945608,Ramanthapur,,,Kirana
6225,Sabir Kirana Store,,7204057447,Murad mahal colony,,,Kirana
6226,Sharadha Kirana and General Store,,7207071487,chiryala village,,,Kirana
6227,R Anjaneya Kirana General Store,,7207118030,Asif Nagar,,,Kirana
6228,NANDU Kirana General Stores,,7207125317,Ramchandra nagar,,,Kirana
6229,Ever Green Kirana & General Store,,7207143386,Gochibowli,,,Kirana
6230,Annie And Joel Kirana Stores,,7207151504,Adikmet,,,Kirana
6231,Sri Srinivasa Kirana & General Stores,,7207151834,Ramnagar,,,Kirana
6232,Buchaiah Kiranastore,,7207163371,nallagutta,,,Kirana
6233,Sri Laxmi Srinivasa Kirana & General Store,,7207201202,lallaguda,,,Kirana
6234,Bhanu Kirana Store,,7207237262,Vinayak Nagar,,,Kirana
6235,Swathl Kirana General Store,,7207270761,Jamia Osmania,,,Kirana
6236,maruti kirana stores Nallagandl,,7207291064,ChandaNagar,,,Kirana
6237,Needs Kirana General Store,,7207310100,Tolichowki,,,Kirana
6238,Sai Ram Kirana General Store,,7207360029,Vanasthalipuram,,,Kirana
6239,New Tawakkal Kirana Store,,7207361056,Hafiz baba nagar,,,Kirana
6240,ARUN KIRANA STORES,,7207399081,Hyderabad,,,Kirana
6241,Babu Kirana And General Store,,7207411783,Nawab Saheb Kunta,,,Kirana
6242,Madina Kirana Store,,7207412604,tappachabuttra,,,Kirana
6243,Sri Jagdaba Kirana &genral Stores,,7207412900,Manikonda,,,Kirana
6244,New Siddhivinayaka Kirana & General Store,,7207437476,Nizampet,,,Kirana
6245,Padma Kirana And General Store,,7207451307,peerzadiguda,,,Kirana
6246,Gajendra Kirana Stores,,7207455261,Madhapur,,,Kirana
6247,Sri Vagdhevi Kirana & General Store,,7207476979,Balkampet,,,Kirana
6248,Sree Ramalingeshwara Kirana & General Store,,7207487206,lb nagar,,,Kirana
6249,KAVITHA KIRANA.AND GENERAL.STORES,,7207495461,lb nagar,,,Kirana
6250,Sri Sai Thirumala Kirana Stores And Milk Point,,7207551087,Jillelguda,,,Kirana
6251,Green Leaf Stores - Kokapet,,7207562340,Kokapet,,,Kirana
6252,Rohan Kirana & General Store,,7207582629,Champapet,,,Kirana
6253,SANNA KIRANA &GENERAL STORE,,7207605390, pvn colony,,,Kirana
6254,Sai Kirana Store,,7207634079,Meerpet,,,Kirana
6255,Ashish Kirana And General Stores,,7207648993,jalapallyi,,,Kirana
6256,Balaji Rohit Kirana And General,,7207665909, arunodaya nagar,,,Kirana
6257,Sri Ganesh Kirana & General Store,,7207675683,Miyapur,,,Kirana
6258,Abdul Gaffar Kirana Store,,7207702080,hafeezpet,,,Kirana
6259,Varnika Shree Kirana General Store,,7207766450,nacharam,,,Kirana
6260,Kalpana Kirana & General Store,,7207776665,Bairamalguda,,,Kirana
6261,Amjad Kirana Store,,7207800646, nizam colony,,,Kirana
6262,Keerthi Kiran General Store,,7207814102,Tarnaka,,,Kirana
6263,Sita Rama Anjaneya Kirana And General Stores,,7207838905,Miyapur,,,Kirana
6264,Pooja Enterprise,,7207877004,Koti,,,Kirana
6265,Ashok Stores,,7207883037,Ashok Nagar,,,Kirana
6266,Sri Sai Ram Hot Chips,,7285923113,Ameerpet,,,Kirana
6267,Harish Kirana Shops,,7285995215,Uppal,,,Kirana
6268,Ishaq Kirana,,7286007534,Kishanbagh,,,Kirana
6269,A 1 GROCERY STORE,,7286838833,Chanchalguda,,,Kirana
6270,Ahmed Kirana Store,,7286839998,Barkas,,,Kirana
6271,Hassan Kirana & General Store,,7286875611,murad nagar,,,Kirana
6272,KS KIRANA AND GENERAL STORES,,7286892306,pocharam,,,Kirana
6273,Mallikarjuna Super Market.,,7286909909,Kismatpur,,,Kirana
6274,Al Saud Kirana Store,,7286915406,shaheen nagar,,,Kirana
6275,Sri Padmasri Kirana And General Store,,7287011102,padmavathi nager,,,Kirana
6276,Swathi Kirana Shop,,7287019092,RC Puram,,,Kirana
6277,Fareed Kirana Store,,7287055876,Lalitha bagh,,,Kirana
6278,Laxmi Narsimha Kirana,,7287950476,Karwan,,,Kirana
6279,Pavan Kirana & General Store,,7287991244,maktha mahabubpet,,,Kirana
6280,Venkat Kirana Genaral Store,,7288003346,Nagole,,,Kirana
6281,Nenavath Bujji Bai Kirana Store,,7288005003,Saroornagar,,,Kirana
6282,Shankar Kirana Store,,7288028588,Prakash Nagar,,,Kirana
6283,LAXMAN Kirana,,7288855545,anna nagar,,,Kirana
6284,MOHD SAYEED KIRANA,,7288860105, Aliabad,,,Kirana
6285,Chamundeshwari Kirana And General Store,,7306363694,Nagole,,,Kirana
6286,Sk Ali Kirana Store,,7306404254,Mustafa nagar,,,Kirana
6287,Lasya Kirana Store,,7306655599,indira nagar colony,,,Kirana
6288,IYENGAR'S GENERAL STORE,,7306707680,Shanker Mutt,,,Kirana
6289,Asfiya Kirana Store,,7306904485,Kishanbagh,,,Kirana
6290,Saketh Kirana And General Stores,,7306907111,Sr nagar,,,Kirana
6291,GROCERY SHOP,,7326970893,Ameerpet,,,Kirana
6292,Aashutosh Kirana General Store,,7329915784,IDA Bollaram,,,Kirana
6293,M N Kirana & General Store,,7329981617,Maqdoompura,,,Kirana
6294,Kirana General,,7330002700,Fatehdarawaza,,,Kirana
6295,Saleem Kirana Store,,7330022914, Etebar chowk,,,Kirana
6296,Ali Kirana Wholesale And Retail Inline,,7330062827, Mahboob chowk,,,Kirana
6297,Syed Kirana Store,,7330069704,kummar basthi,,,Kirana
6298,SRI SAI KIRANA AND GENERAL STORES,,7330106185,Lingojiguda hyderabad,,,Kirana
6299,Syeds Kirana General Store,,7330120225,murad nagar,,,Kirana
6300,Balaji Munnalal Traders Kirana and General Store,,7330303891,prashanth nagar(uppal),,,Kirana
6301,Habeeb Kirana Store,,7330469609,kummar basthi,,,Kirana
6302,Sameer kirana Store,,7330609326, Pathar kaman colony,,,Kirana
6303,Sri Venkateswara Kirana,,7330635789,safilguda,,,Kirana
6304,Mallikarjuna Kirana Shop,,7330701491,mallapur,,,Kirana
6305,Dilip Super Market,,7330794441,Hyderabad,,,Kirana
6306,Vijaya Kirana General Store,,7330828825,jagadgirigutta,,,Kirana
6307,Jaffar & Sons Kirana Shop,,7330883918,Kalapathar,,,Kirana
6308,Vishnu Kirana Shop,,7330924226,Ameerpet,,,Kirana
6309,Tirupathi Kirana And General Store,,7330978836,Ramnagar,,,Kirana
6310,Mathru Kirana,,7331108173,Moosarambagh,,,Kirana
6311,Santhoshimatha Kirana General Store,,7331138072,Meerpet,,,Kirana
6312,Uday Kirana General Store,,7337006875,Ramnagar,,,Kirana
6313,Sridhar Kirana General Store,,7337070411, lakshmi guda,,,Kirana
6314,Rasool Kirana General Stores,,7337096784,gajularamaram ,,,Kirana
6315,Ram Provision Centre,,7337279932,Tirumalgherry,,,Kirana
6316,Tawakal Kirana Ang General Store,,7337285502,rambagh colony,,,Kirana
6317,Heritage Fresh DK Rd,,7337321226,Ameerpet,,,Kirana
6318,Beerappa Kirana General Store,,7337359213,Habsiguda,,,Kirana
6319,Suresh General Store,,7337414124,yella reddy guda,,,Kirana
6320,Issac Kirana,,7337454425,gajularamaram ,,,Kirana
6321,Poojitha Kirana And General Store,,7337464516,madinaguda,,,Kirana
6322,Ghouse Kirana,,7337465646,venkatapuram,,,Kirana
6323,SRI RAJYALAXMI KIRANA AND GENERAL STORES,,7337578344,Saroornagar,,,Kirana
6324,Rajrajeshwari Kirana General Store,,7337587157,Habsiguda,,,Kirana
6325,Laxmi Raj Kirana General Store,,7337590522,Marredpally,,,Kirana
6326,Sabi Kirana Store,,7337592335,Darab jung colony,,,Kirana
6327,Balaji Gangabishan Dryfruit Kirana And General Store,,7340004602,chengicherla,,,Kirana
6328,Saraswati Veg Store,,7347526352,Ameerpet,,,Kirana
6329,Kumar Kirana Store,,7352624872,Amberpet,,,Kirana
6330,Maha Laxmi Kirana And General Store,,7358346607, thumukunta,,,Kirana
6331,Ganesh Tradding Kirana & General Store,,7373738147,kukatpally phase 1,,,Kirana
6332,Shivam Singh Kirana & General Stores,,7382127740,Indragandhi nagar,,,Kirana
6333,CHAMUNDESHWARI KIRANA AND GENERAL STORES,,7382145379,vivekananda nagar,,,Kirana
6334,Shobha Kirana Store,,7382222320,giri nagar,,,Kirana
6335,Om Sai Kirana,,7382261795,Gudimalkapur,,,Kirana
6336,Thapasvi Kirana & General Store,,7382532854,Ameerpet,,,Kirana
6337,SRI VIJAYALAKSHMI KIRANA AND GENERAL STORE,,7382676316,sultan nagar,,,Kirana
6338,Srinivas Kirana,,7382819723, bansilal nagar,,,Kirana
6339,Sagar Kirana & General Stores,,7386050082,Badangpet,,,Kirana
6340,Faizan Kirana & General Store,,7386080461,NM  guda attapur,,,Kirana
6341,Manikanta Kirana & General Store,,7386091785,Champapet,,,Kirana
6342,S V Kirana General Store,,7386096420,Gopal nagar society,,,Kirana
6343,L.chandu Ramna Kirana And General Stores,,7386120646,sai baba nagar,,,Kirana
6344,R.K. Kirana & General Stores,,7386141696,balaji nagar,,,Kirana
6345,SS Kirana General Store,,7386166608,mailardevpally,,,Kirana
6346,Bhanu Kirana General Store,,7386227197,Marredpally,,,Kirana
6347,MS KIRANAM,,7386261470,ministerroad,,,Kirana
6348,Mahalaxmi Kirana & Genertal Store,,7386285537,almasguda,,,Kirana
6349,Sri Balaji Kirana Shop,,7386291498,alwal,,,Kirana
6350,Mathaji Suresh Kirana And General Store,,7386297032,dammaiguda,,,Kirana
6351,"Radhika Kirana And General Store, Stationary",,7386304124,dammaiguda,,,Kirana
6352,Kirana General Stores,,7386310319,Secunderabad,,,Kirana
6353,Varlaxmi Kirana And General Store,,7386341496,Chikkadpally,,,Kirana
6354,Sri Laxmi Chenna Kesava Kirana And General Store,,7386365155,chenna reddy ,,,Kirana
6355,Nagaraju Kirana General Store,,7386371078,maruti nagar colony,,,Kirana
6356,Sathish Kirana Shop,,7386419921,Gandipet,,,Kirana
6357,Anwar Kirana Store,,7386430214,tadbun,,,Kirana
6358,Jagadamba Kirana Store,,7386446865,kapra,,,Kirana
6359,Sayeed Kirana Store,,7386469883,Mohammed nagar,,,Kirana
6360,Sri Sai Kirana,,7386514048,mailardevpally,,,Kirana
6361,Jai Bhavani Kirana & General Stores,,7386526061,Namalagundu,,,Kirana
6362,Balaji Kirana Genral Store,,7386552252,Ramnagar,,,Kirana
6363,Al Noor kirana and General Store,,7386561077,Nawab Saheb Kunta,,,Kirana
6364,Raghu Kirana Shop,,7386583124,Jntu kukatpally,,,Kirana
6365,Arshad KIRANA & GENERAL STORE,,7386606784, Zohra bee colony,,,Kirana
6366,Al Madhina Kirana And General Store,,7386631090,santoshnagar,,,Kirana
6367,Mahesh kirana general Store,,7386664241,Mg road,,,Kirana
6368,Sri Raghavendra Kirana & General Stores,,7386666115,Amberpet,,,Kirana
6369,Shanthi Kirana And General Stores,,7386668957,Narapally,,,Kirana
6370,K.G.N Kirana General Store,,7386683158,shaheen nagar,,,Kirana
6371,R.K.kirana & General Store,,7386697585,old alwal,,,Kirana
6372,Vinay general store shamshabad,,7386699842, madhura nager,,,Kirana
6373,Syed Kirana,,7386741817,Aman nagar,,,Kirana
6374,JAI BHAVANI KIRANAM,,7386811010,Koti,,,Kirana
6375,Praveen Kirana General Store,,7386825328,hafeezpet,,,Kirana
6376,Faiyaz Kirana Store,,7386832214,Kishanbagh,,,Kirana
6377,Shafi Kirana Store,,7386848724,Narsingi,,,Kirana
6378,Krishna Kirana Store,,7386885790,IDA Bollaram,,,Kirana
6379,MANJULA KIRANA STORE,,7386924257,Mozamjahi Market,,,Kirana
6380,Meerabai Kirana Store,,7386926655,lalaguda,,,Kirana
6381,AASHIRWAD KIRANA STORES,,7386931775,kakatiya nagar,,,Kirana
6382,Kirana store,,7386960726, lakshmi guda,,,Kirana
6383,Kismat Kirana Store,,7386962912, Zohra bee colony,,,Kirana
6384,Venkateswara Kirana & General Store,,7396002762,quthbullapur,,,Kirana
6385,Aaryan Kirana And General Store,,7396003935,bhagyalaxminagar(quthbullapur),,,Kirana
6386,Sri Durga Bhavani Kirana General Store,,7396008464,Shivaji nagar,,,Kirana
6387,Kirana General Store,,7396012311,Khairtabad,,,Kirana
6388,Vijaya Kirana And General Store,,7396025554,RK nagar colony,,,Kirana
6389,Vinay Kirana Store,,7396084799,Nizampet,,,Kirana
6390,SANTHOSH KIRANA STORES,,7396132121,Dilsukhnagar,,,Kirana
6391,Gayatri Kirana General Store,,7396143170,nanakramguda,,,Kirana
6392,Jyothi Kirana And General Store,,7396154589,Katedan,,,Kirana
6393,DEEKSHITHA AVIN KIRANA AND GENERAL STORE,,7396154682,dammaiguda,,,Kirana
6394,Shivashankar Kirana & General Store,,7396198060,madinaguda,,,Kirana
6395,Reddy Kiran Shop,,7396222530,sathya nagar,,,Kirana
6396,Ravi Kirana,,7396227503,Chilkalguda,,,Kirana
6397,M S Kirana & General Store,,7396261630,shaheen nagar,,,Kirana
6398,Sapna Kirana and General Shop,,7396269801,mallapur,,,Kirana
6399,Maheswari Kirana & General Stores,,7396273963,Ameerpet,,,Kirana
6400,Krishna Kirana and Genral Store,,7396290406, arunodaya nagar,,,Kirana
6401,VINAYAKA KIRANA GENERAL STORES,,7396310881,Chintal Basti,,,Kirana
6402,Rana Kirana And General Store,,7396332124,Azampura,,,Kirana
6403,Royal Kirana & General Store,,7396414785,serilingampally,,,Kirana
6404,B Akshay Kirana Store,,7396417166, Aliabad,,,Kirana
6405,Mohammed Taqi Kirana General Store,,7396428191,Hafiz baba nagar,,,Kirana
6406,SRI SANTHOSHI MATHA KIRANA GENERAL STORE,,7396435298,ushkebhavi,,,Kirana
6407,Sri Sai Kirana And General Store,,7396441238,old Malakpet,,,Kirana
6408,AISHWARYA KIRANA AND GENERAL STORES,,7396489574,Kompally,,,Kirana
6409,Akshaya Kirana Store,,7396538713,Hastinapuram,,,Kirana
6410,KR KIRANA AND GENERAL STORES,,7396560868,Narapally,,,Kirana
6411,Sri Sai Kirana General Store,,7396594184,Ramnagar,,,Kirana
6412,Md Kirana & General Store,,7396669722,mailardevpally,,,Kirana
6413,Kalpana Kirana Store,,7396685940,kabutar khana,,,Kirana
6414,Den Kirana An General Store,,7396786943,dhobi ghat,,,Kirana
6415,Uday Kirana Stores,,7396858559, lakshmi guda,,,Kirana
6416,Sri Saibaba Kirana Store,,7396865069,Prakash Nagar,,,Kirana
6417,Laxmi Kirana & General Store,,7396880017,tara nagar,,,Kirana
6418,Bhanu Kirana,,7396948134,Marredpally,,,Kirana
6419,Bajrangbali Kirana & General Stores,,7396961760,Jubilee Hills,,,Kirana
6420,Narasimha Mana Kirana Store,,7396977505,kapra,,,Kirana
6421,Bismillah Kirana And General Store,,7396989084, nizam colony,,,Kirana
6422,BALAJI PAWAN KIRANA AND GENERAL STORE,,7412967820,nacharam,,,Kirana
6423,Sri Lakshmi Kirana store,,7416026555,peerzadiguda,,,Kirana
6424,MAHALAXMI KIRANA AND GENERAL STORE,,7416075352,Kondapur,,,Kirana
6425,RAMDEV KIRANA AND GENERAL STORE,,7416118445,alwal,,,Kirana
6426,Balaji Kirana General & Wholesale & Retail,,7416132750,Saidabad,,,Kirana
6427,Mastan Kirana & General Store,,7416148186,ali nagar vattepally,,,Kirana
6428,Sri Balaji Traders,,7416152324,Moosapet,,,Kirana
6429,New Designer Collections,,7416200519,panjeshah road,,,Kirana
6430,Pooja Provision & Kirana Store,,7416276069,Medchal,,,Kirana
6431,Laxmi Matha Kirana Stores,,7416304628, krishna nagar,,,Kirana
6432,Saibaba Kirana Shop,,7416316067,Pet basheerabad,,,Kirana
6433,Maha laxmi Kirana And General Store,,7416343328,malkajgiri,,,Kirana
6434,MARUTI KIRANA STORE,,7416426131,Fateh nagar,,,Kirana
6435,Shree Kishan Kirana And General Store,,7416437367,Purana pul,,,Kirana
6436,Sri Sai Baba Kirana Store,,7416442824,Langar Houz,,,Kirana
6437,Needs Super Mart,,7416459986,Dilsukhnagar,,,Kirana
6438,Laxmi Kirana Shop,,7416461419,Badangpet,,,Kirana
6439,Kwality Kirana Store And General Store,,7416478128,zamisthanpur,,,Kirana
6440,H.K.GN KIRANA GENERAL STORE,,7416485083,Attapur,,,Kirana
6441,Limra Kirana And General Store,,7416556739,Mir Alam Tank,,,Kirana
6442,Ambica Kirana General Store,,7416593182,IDA Bollaram,,,Kirana
6443,Aishwariya Kirana,,7416624059,Secunderabad ,,,Kirana
6444,Suraj Kirana,,7416636055,Malakpet,,,Kirana
6445,Sravan Kirana & General Stores,,7416667165,balreddy nagar tolichowki,,,Kirana
6446,SRI SAI KIRANA AND GENERAL STORES,,7416668468,Macha Bollaram,,,Kirana
6447,Deepak Kiranam,,7416668542,Khajaguda,,,Kirana
6448,Sri Venkateshwara Kirana & General Store,,7416686638,Lingojiguda hyderabad,,,Kirana
6449,Saifee Kirana General Store,,7416691942,Hussaini alam,,,Kirana
6450,Sneha Kirana & General Stores,,7416781758,boduppal,,,Kirana
6451,BISMILLAH KIRANA AND GENERAL STORE,,7416786505,Golconda,,,Kirana
6452,S K Kirana And General Store,,7416960173,Asif Nagar,,,Kirana
6453,Sri Sai Kirana Store,,7416998499,jeedimetla,,,Kirana
6454,Dhaks Kirana General Stores,,7425881139,Patancheru,,,Kirana
6455,BALAJI MEGHARAJ KIRANA AND GENERAL STORES,,7426838485,quthbullapur,,,Kirana
6456,Om Namshivaya Kirana And General Store,,7483172461,Vinayak Nagar,,,Kirana
6457,Bihar Kirana & General Store,,7485069520,Katedan,,,Kirana
6458,ZAM ZAM KIRANA,,7507860002, Etebar chowk,,,Kirana
6459,Swamy Kirana & General Store,,7558460229,A. S. Rao Nagar,,,Kirana
6460,Aashapura Kirana Store,,7568997303,alwal,,,Kirana
6461,Shakeel Kirana Store,,7569016402, shivarampally jagir,,,Kirana
6462,Sri Adithya Dryfruits Kirana And General Stores,,7569068907,kukatpally phase 1,,,Kirana
6463,Sri Laxmi Narsimha Kirana Store,,7569104184,banjarahills,,,Kirana
6464,Sri Veerabadra Kirana General Store,,7569134082,peerzadiguda,,,Kirana
6465,Nithya Ruth Kirana General Store,,7569134824,venkatapuram,,,Kirana
